"uf","codigo_ibge","municipio","tipo","status"
"PA","1506500","Santa Izabel do Pará","brasao","revisao_pendente"
"PA","1506500","Santa Izabel do Pará","bandeira","revisao_pendente"
"PA","1506559","Santa Luzia do Pará","brasao","nao_encontrado"
"PA","1506559","Santa Luzia do Pará","bandeira","revisao_pendente"
"PA","1506583","Santa Maria das Barreiras","brasao","nao_encontrado"
"PA","1506583","Santa Maria das Barreiras","bandeira","nao_encontrado"
"PA","1506609","Santa Maria do Pará","brasao","revisao_pendente"
"PA","1506609","Santa Maria do Pará","bandeira","nao_encontrado"
"PA","1506708","Santana do Araguaia","brasao","revisao_pendente"
"PA","1506708","Santana do Araguaia","bandeira","revisao_pendente"
"PA","1506807","Santarém","brasao","revisao_pendente"
"PA","1506807","Santarém","bandeira","revisao_pendente"
"PA","1506906","Santarém Novo","brasao","nao_encontrado"
"PA","1506906","Santarém Novo","bandeira","nao_encontrado"
"PA","1507003","Santo Antônio do Tauá","brasao","nao_encontrado"
"PA","1507003","Santo Antônio do Tauá","bandeira","revisao_pendente"
"PA","1507102","São Caetano de Odivelas","brasao","revisao_pendente"
"PA","1507102","São Caetano de Odivelas","bandeira","revisao_pendente"
"PA","1507151","São Domingos do Araguaia","brasao","revisao_pendente"
"PA","1507151","São Domingos do Araguaia","bandeira","revisao_pendente"
"PA","1507201","São Domingos do Capim","brasao","nao_encontrado"
"PA","1507201","São Domingos do Capim","bandeira","nao_encontrado"
"PA","1507300","São Félix do Xingu","brasao","revisao_pendente"
"PA","1507300","São Félix do Xingu","bandeira","revisao_pendente"
"PA","1507409","São Francisco do Pará","brasao","nao_encontrado"
"PA","1507409","São Francisco do Pará","bandeira","nao_encontrado"
"PA","1507458","São Geraldo do Araguaia","brasao","revisao_pendente"
"PA","1507458","São Geraldo do Araguaia","bandeira","revisao_pendente"
"PA","1507466","São João da Ponta","brasao","nao_encontrado"
"PA","1507466","São João da Ponta","bandeira","nao_encontrado"
"PA","1507474","São João de Pirabas","brasao","nao_encontrado"
"PA","1507474","São João de Pirabas","bandeira","nao_encontrado"
"PA","1507508","São João do Araguaia","brasao","nao_encontrado"
"PA","1507508","São João do Araguaia","bandeira","revisao_pendente"
"PA","1507607","São Miguel do Guamá","brasao","nao_encontrado"
"PA","1507607","São Miguel do Guamá","bandeira","revisao_pendente"
"PA","1507706","São Sebastião da Boa Vista","brasao","nao_encontrado"
"PA","1507706","São Sebastião da Boa Vista","bandeira","revisao_pendente"
"PA","1507755","Sapucaia","brasao","nao_encontrado"
"PA","1507755","Sapucaia","bandeira","nao_encontrado"
"PA","1507805","Senador José Porfírio","brasao","revisao_pendente"
"PA","1507805","Senador José Porfírio","bandeira","revisao_pendente"
"PA","1507904","Soure","brasao","revisao_pendente"
"PA","1507904","Soure","bandeira","revisao_pendente"
"PA","1507953","Tailândia","brasao","revisao_pendente"
"PA","1507953","Tailândia","bandeira","revisao_pendente"
"PA","1507961","Terra Alta","brasao","nao_encontrado"
"PA","1507961","Terra Alta","bandeira","nao_encontrado"
"PA","1507979","Terra Santa","brasao","revisao_pendente"
"PA","1507979","Terra Santa","bandeira","revisao_pendente"
"PA","1508001","Tomé-Açu","brasao","revisao_pendente"
"PA","1508001","Tomé-Açu","bandeira","nao_encontrado"
"PA","1508035","Tracuateua","brasao","nao_encontrado"
"PA","1508035","Tracuateua","bandeira","nao_encontrado"
"PA","1508050","Trairão","brasao","nao_encontrado"
"PA","1508050","Trairão","bandeira","revisao_pendente"
"PA","1508084","Tucumã","brasao","revisao_pendente"
"PA","1508084","Tucumã","bandeira","revisao_pendente"
"PA","1508100","Tucuruí","brasao","revisao_pendente"
"PA","1508100","Tucuruí","bandeira","revisao_pendente"
"PA","1508126","Ulianópolis","brasao","revisao_pendente"
"PA","1508126","Ulianópolis","bandeira","revisao_pendente"
"PA","1508159","Uruará","brasao","revisao_pendente"
"PA","1508159","Uruará","bandeira","revisao_pendente"
"PA","1508209","Vigia","brasao","revisao_pendente"
"PA","1508209","Vigia","bandeira","revisao_pendente"
"PA","1508308","Viseu","brasao","revisao_pendente"
"PA","1508308","Viseu","bandeira","revisao_pendente"
"PA","1508357","Vitória do Xingu","brasao","nao_encontrado"
"PA","1508357","Vitória do Xingu","bandeira","nao_encontrado"
"PA","1508407","Xinguara","brasao","nao_encontrado"
"PA","1508407","Xinguara","bandeira","revisao_pendente"
"AP","1600055","Serra do Navio","brasao","revisao_pendente"
"AP","1600055","Serra do Navio","bandeira","revisao_pendente"
"AP","1600105","Amapá","brasao","revisao_pendente"
"AP","1600105","Amapá","bandeira","revisao_pendente"
"AP","1600154","Pedra Branca do Amapari","brasao","revisao_pendente"
"AP","1600154","Pedra Branca do Amapari","bandeira","revisao_pendente"
"AP","1600204","Calçoene","brasao","revisao_pendente"
"AP","1600204","Calçoene","bandeira","revisao_pendente"
"AP","1600212","Cutias","brasao","revisao_pendente"
"AP","1600212","Cutias","bandeira","revisao_pendente"
"AP","1600238","Ferreira Gomes","brasao","revisao_pendente"
"AP","1600238","Ferreira Gomes","bandeira","revisao_pendente"
"AP","1600253","Itaubal","brasao","revisao_pendente"
"AP","1600253","Itaubal","bandeira","revisao_pendente"
"AP","1600279","Laranjal do Jari","brasao","revisao_pendente"
"AP","1600279","Laranjal do Jari","bandeira","revisao_pendente"
"AP","1600303","Macapá","brasao","revisao_pendente"
"AP","1600303","Macapá","bandeira","revisao_pendente"
"AP","1600402","Mazagão","brasao","revisao_pendente"
"AP","1600402","Mazagão","bandeira","revisao_pendente"
"AP","1600501","Oiapoque","brasao","revisao_pendente"
"AP","1600501","Oiapoque","bandeira","revisao_pendente"
"AP","1600535","Porto Grande","brasao","revisao_pendente"
"AP","1600535","Porto Grande","bandeira","revisao_pendente"
"AP","1600550","Pracuúba","brasao","nao_encontrado"
"AP","1600550","Pracuúba","bandeira","nao_encontrado"
"AP","1600600","Santana","brasao","revisao_pendente"
"AP","1600600","Santana","bandeira","revisao_pendente"
"AP","1600709","Tartarugalzinho","brasao","revisao_pendente"
"AP","1600709","Tartarugalzinho","bandeira","revisao_pendente"
"AP","1600808","Vitória do Jari","brasao","revisao_pendente"
"AP","1600808","Vitória do Jari","bandeira","revisao_pendente"
"TO","1700251","Abreulândia","brasao","revisao_pendente"
"TO","1700251","Abreulândia","bandeira","revisao_pendente"
"TO","1700301","Aguiarnópolis","brasao","nao_encontrado"
"TO","1700301","Aguiarnópolis","bandeira","nao_encontrado"
"TO","1700350","Aliança do Tocantins","brasao","nao_encontrado"
"TO","1700350","Aliança do Tocantins","bandeira","nao_encontrado"
"TO","1700400","Almas","brasao","nao_encontrado"
"TO","1700400","Almas","bandeira","nao_encontrado"
"TO","1700707","Alvorada","brasao","revisao_pendente"
"TO","1700707","Alvorada","bandeira","revisao_pendente"
"TO","1701002","Ananás","brasao","revisao_pendente"
"TO","1701002","Ananás","bandeira","revisao_pendente"
"TO","1701051","Angico","brasao","revisao_pendente"
"TO","1701051","Angico","bandeira","revisao_pendente"
"TO","1701101","Aparecida do Rio Negro","brasao","nao_encontrado"
"TO","1701101","Aparecida do Rio Negro","bandeira","nao_encontrado"
"TO","1701309","Aragominas","brasao","nao_encontrado"
"TO","1701309","Aragominas","bandeira","nao_encontrado"
"TO","1701903","Araguacema","brasao","nao_encontrado"
"TO","1701903","Araguacema","bandeira","revisao_pendente"
"TO","1702000","Araguaçu","brasao","nao_encontrado"
"TO","1702000","Araguaçu","bandeira","nao_encontrado"
"TO","1702109","Araguaína","brasao","revisao_pendente"
"TO","1702109","Araguaína","bandeira","revisao_pendente"
"TO","1702158","Araguanã","brasao","nao_encontrado"
"TO","1702158","Araguanã","bandeira","nao_encontrado"
"TO","1702208","Araguatins","brasao","revisao_pendente"
"TO","1702208","Araguatins","bandeira","revisao_pendente"
"TO","1702307","Arapoema","brasao","revisao_pendente"
"TO","1702307","Arapoema","bandeira","revisao_pendente"
"TO","1702406","Arraias","brasao","revisao_pendente"
"TO","1702406","Arraias","bandeira","revisao_pendente"
"TO","1702554","Augustinópolis","brasao","revisao_pendente"
"TO","1702554","Augustinópolis","bandeira","revisao_pendente"
"TO","1702703","Aurora do Tocantins","brasao","nao_encontrado"
"TO","1702703","Aurora do Tocantins","bandeira","nao_encontrado"
"TO","1702901","Axixá do Tocantins","brasao","nao_encontrado"
"TO","1702901","Axixá do Tocantins","bandeira","revisao_pendente"
"TO","1703008","Babaçulândia","brasao","revisao_pendente"
"TO","1703008","Babaçulândia","bandeira","nao_encontrado"
"TO","1703057","Bandeirantes do Tocantins","brasao","nao_encontrado"
"TO","1703057","Bandeirantes do Tocantins","bandeira","nao_encontrado"
"TO","1703073","Barra do Ouro","brasao","nao_encontrado"
"TO","1703073","Barra do Ouro","bandeira","nao_encontrado"
"TO","1703107","Barrolândia","brasao","nao_encontrado"
"TO","1703107","Barrolândia","bandeira","nao_encontrado"
"TO","1703206","Bernardo Sayão","brasao","nao_encontrado"
"TO","1703206","Bernardo Sayão","bandeira","nao_encontrado"
"TO","1703305","Bom Jesus do Tocantins","brasao","nao_encontrado"
"TO","1703305","Bom Jesus do Tocantins","bandeira","nao_encontrado"
"TO","1703602","Brasilândia do Tocantins","brasao","nao_encontrado"
"TO","1703602","Brasilândia do Tocantins","bandeira","nao_encontrado"
"TO","1703701","Brejinho de Nazaré","brasao","nao_encontrado"
"TO","1703701","Brejinho de Nazaré","bandeira","nao_encontrado"
"TO","1703800","Buriti do Tocantins","brasao","revisao_pendente"
"TO","1703800","Buriti do Tocantins","bandeira","revisao_pendente"
"TO","1703826","Cachoeirinha","brasao","revisao_pendente"
"TO","1703826","Cachoeirinha","bandeira","nao_encontrado"
"TO","1703842","Campos Lindos","brasao","nao_encontrado"
"TO","1703842","Campos Lindos","bandeira","nao_encontrado"
"TO","1703867","Cariri do Tocantins","brasao","nao_encontrado"
"TO","1703867","Cariri do Tocantins","bandeira","nao_encontrado"
"TO","1703883","Carmolândia","brasao","nao_encontrado"
"TO","1703883","Carmolândia","bandeira","revisao_pendente"
"TO","1703891","Carrasco Bonito","brasao","nao_encontrado"
"TO","1703891","Carrasco Bonito","bandeira","nao_encontrado"
"TO","1703909","Caseara","brasao","nao_encontrado"
"TO","1703909","Caseara","bandeira","nao_encontrado"
"TO","1704105","Centenário","brasao","nao_encontrado"
"TO","1704105","Centenário","bandeira","nao_encontrado"
"TO","1704600","Chapada de Areia","brasao","nao_encontrado"
"TO","1704600","Chapada de Areia","bandeira","nao_encontrado"
"TO","1705102","Chapada da Natividade","brasao","revisao_pendente"
"TO","1705102","Chapada da Natividade","bandeira","revisao_pendente"
"TO","1705508","Colinas do Tocantins","brasao","rejeitado"
"TO","1705508","Colinas do Tocantins","bandeira","revisao_pendente"
"TO","1705557","Combinado","brasao","nao_encontrado"
"TO","1705557","Combinado","bandeira","rejeitado"
"TO","1705607","Conceição do Tocantins","brasao","nao_encontrado"
"TO","1705607","Conceição do Tocantins","bandeira","nao_encontrado"
"TO","1706001","Couto Magalhães","brasao","revisao_pendente"
"TO","1706001","Couto Magalhães","bandeira","revisao_pendente"
"TO","1706100","Cristalândia","brasao","nao_encontrado"
"TO","1706100","Cristalândia","bandeira","nao_encontrado"
"TO","1706258","Crixás do Tocantins","brasao","nao_encontrado"
"TO","1706258","Crixás do Tocantins","bandeira","nao_encontrado"
"TO","1706506","Darcinópolis","brasao","nao_encontrado"
"TO","1706506","Darcinópolis","bandeira","nao_encontrado"
"TO","1707009","Dianópolis","brasao","revisao_pendente"
"TO","1707009","Dianópolis","bandeira","revisao_pendente"
"TO","1707108","Divinópolis do Tocantins","brasao","revisao_pendente"
"TO","1707108","Divinópolis do Tocantins","bandeira","revisao_pendente"
"TO","1707207","Dois Irmãos do Tocantins","brasao","nao_encontrado"
"TO","1707207","Dois Irmãos do Tocantins","bandeira","nao_encontrado"
"TO","1707306","Dueré","brasao","revisao_pendente"
"TO","1707306","Dueré","bandeira","revisao_pendente"
"TO","1707405","Esperantina","brasao","revisao_pendente"
"TO","1707405","Esperantina","bandeira","revisao_pendente"
"TO","1707553","Fátima","brasao","nao_encontrado"
"TO","1707553","Fátima","bandeira","nao_encontrado"
"TO","1707652","Figueirópolis","brasao","nao_encontrado"
"TO","1707652","Figueirópolis","bandeira","nao_encontrado"
"TO","1707702","Filadélfia","brasao","revisao_pendente"
"TO","1707702","Filadélfia","bandeira","revisao_pendente"
"TO","1708205","Formoso do Araguaia","brasao","revisao_pendente"
"TO","1708205","Formoso do Araguaia","bandeira","revisao_pendente"
"TO","1708254","Tabocão","brasao","nao_encontrado"
"TO","1708254","Tabocão","bandeira","nao_encontrado"
"TO","1708304","Goianorte","brasao","nao_encontrado"
"TO","1708304","Goianorte","bandeira","nao_encontrado"
"TO","1709005","Goiatins","brasao","revisao_pendente"
"TO","1709005","Goiatins","bandeira","revisao_pendente"
"TO","1709302","Guaraí","brasao","revisao_pendente"
"TO","1709302","Guaraí","bandeira","revisao_pendente"
"TO","1709500","Gurupi","brasao","revisao_pendente"
"TO","1709500","Gurupi","bandeira","revisao_pendente"
"TO","1709807","Ipueiras","brasao","nao_encontrado"
"TO","1709807","Ipueiras","bandeira","nao_encontrado"
"TO","1710508","Itacajá","brasao","revisao_pendente"
"TO","1710508","Itacajá","bandeira","nao_encontrado"
"TO","1710706","Itaguatins","brasao","nao_encontrado"
"TO","1710706","Itaguatins","bandeira","nao_encontrado"
"TO","1710904","Itapiratins","brasao","nao_encontrado"
"TO","1710904","Itapiratins","bandeira","nao_encontrado"
"TO","1711100","Itaporã do Tocantins","brasao","nao_encontrado"
"TO","1711100","Itaporã do Tocantins","bandeira","nao_encontrado"
"TO","1711506","Jaú do Tocantins","brasao","nao_encontrado"
"TO","1711506","Jaú do Tocantins","bandeira","nao_encontrado"
"TO","1711803","Juarina","brasao","nao_encontrado"
"TO","1711803","Juarina","bandeira","nao_encontrado"
"TO","1711902","Lagoa da Confusão","brasao","nao_encontrado"
"TO","1711902","Lagoa da Confusão","bandeira","revisao_pendente"
"TO","1711951","Lagoa do Tocantins","brasao","nao_encontrado"
"TO","1711951","Lagoa do Tocantins","bandeira","nao_encontrado"
"TO","1712009","Lajeado","brasao","revisao_pendente"
"TO","1712009","Lajeado","bandeira","revisao_pendente"
"TO","1712157","Lavandeira","brasao","nao_encontrado"
"TO","1712157","Lavandeira","bandeira","revisao_pendente"
"TO","1712405","Lizarda","brasao","revisao_pendente"
"TO","1712405","Lizarda","bandeira","nao_encontrado"
"TO","1712454","Luzinópolis","brasao","nao_encontrado"
"TO","1712454","Luzinópolis","bandeira","nao_encontrado"
"TO","1712504","Marianópolis do Tocantins","brasao","revisao_pendente"
"TO","1712504","Marianópolis do Tocantins","bandeira","revisao_pendente"
"TO","1712702","Mateiros","brasao","nao_encontrado"
"TO","1712702","Mateiros","bandeira","nao_encontrado"
"TO","1712801","Maurilândia do Tocantins","brasao","nao_encontrado"
"TO","1712801","Maurilândia do Tocantins","bandeira","nao_encontrado"
"TO","1713205","Miracema do Tocantins","brasao","revisao_pendente"
"TO","1713205","Miracema do Tocantins","bandeira","revisao_pendente"
"TO","1713304","Miranorte","brasao","revisao_pendente"
"TO","1713304","Miranorte","bandeira","revisao_pendente"
"TO","1713601","Monte do Carmo","brasao","nao_encontrado"
"TO","1713601","Monte do Carmo","bandeira","nao_encontrado"
"TO","1713700","Monte Santo do Tocantins","brasao","revisao_pendente"
"TO","1713700","Monte Santo do Tocantins","bandeira","nao_encontrado"
"TO","1713809","Palmeiras do Tocantins","brasao","nao_encontrado"
"TO","1713809","Palmeiras do Tocantins","bandeira","revisao_pendente"
"TO","1713957","Muricilândia","brasao","nao_encontrado"
"TO","1713957","Muricilândia","bandeira","nao_encontrado"
"TO","1714203","Natividade","brasao","revisao_pendente"
"TO","1714203","Natividade","bandeira","revisao_pendente"
"TO","1714302","Nazaré","brasao","nao_encontrado"
"TO","1714302","Nazaré","bandeira","nao_encontrado"
"TO","1714880","Nova Olinda","brasao","revisao_pendente"
"TO","1714880","Nova Olinda","bandeira","revisao_pendente"
"TO","1715002","Nova Rosalândia","brasao","nao_encontrado"
"TO","1715002","Nova Rosalândia","bandeira","revisao_pendente"
"TO","1715101","Novo Acordo","brasao","nao_encontrado"
"TO","1715101","Novo Acordo","bandeira","nao_encontrado"
"TO","1715150","Novo Alegre","brasao","revisao_pendente"
"TO","1715150","Novo Alegre","bandeira","revisao_pendente"
"TO","1715259","Novo Jardim","brasao","nao_encontrado"
"TO","1715259","Novo Jardim","bandeira","nao_encontrado"
"TO","1715507","Oliveira de Fátima","brasao","revisao_pendente"
"TO","1715507","Oliveira de Fátima","bandeira","revisao_pendente"
"TO","1715705","Palmeirante","brasao","nao_encontrado"
"TO","1715705","Palmeirante","bandeira","nao_encontrado"
"TO","1715754","Palmeirópolis","brasao","nao_encontrado"
"TO","1715754","Palmeirópolis","bandeira","nao_encontrado"
"TO","1716109","Paraíso do Tocantins","brasao","revisao_pendente"
"TO","1716109","Paraíso do Tocantins","bandeira","revisao_pendente"
"TO","1716208","Paranã","brasao","revisao_pendente"
"TO","1716208","Paranã","bandeira","revisao_pendente"
"TO","1716307","Pau D'Arco","brasao","nao_encontrado"
"TO","1716307","Pau D'Arco","bandeira","nao_encontrado"
"TO","1716505","Pedro Afonso","brasao","revisao_pendente"
