"codigo_ibge","municipio","uf","tipo","status","arquivo_commons","pagina_origem","motivo","tentativas"
"3171709","Virgínia","MG","bandeira","nao_encontrado","","","",0
"3171808","Virginópolis","MG","brasao","nao_encontrado","","","",0
"3171808","Virginópolis","MG","bandeira","nao_encontrado","","","",0
"3171907","Virgolândia","MG","brasao","nao_encontrado","","","",0
"3171907","Virgolândia","MG","bandeira","nao_encontrado","","","",0
"3172103","Volta Grande","MG","brasao","nao_encontrado","","","",0
"3172103","Volta Grande","MG","bandeira","nao_encontrado","","","",0
"3200169","Água Doce do Norte","ES","bandeira","nao_encontrado","","","",0
"3201209","Cachoeiro de Itapemirim","ES","bandeira","rejeitado","File:Bandeira de Cachoeiro de Itapemirim.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Cachoeiro_de_Itapemirim.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3201803","Divino de São Lourenço","ES","brasao","nao_encontrado","","","",0
"3201803","Divino de São Lourenço","ES","bandeira","nao_encontrado","","","",0
"3302502","Magé","RJ","brasao","rejeitado","File:Brasão de Magé, RJ.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Mag%C3%A9,_RJ.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3302502","Magé","RJ","bandeira","rejeitado","File:Bandeira de Magé.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Mag%C3%A9.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3303609","Paracambi","RJ","brasao","rejeitado","File:Paracambi brasao.svg","https://commons.wikimedia.org/wiki/File:Paracambi_brasao.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3500204","Adolfo","SP","brasao","nao_encontrado","","","",0
"3500758","Alambari","SP","brasao","nao_encontrado","File:Brasao Alambari.jpg","","",0
"3503307","Araras","SP","brasao","rejeitado","File:Brasão de Araras.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Araras.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3504602","Bady Bassitt","SP","brasao","rejeitado","File:Brasao BadyBassit SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_BadyBassit_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3509254","Cajati","SP","brasao","nao_encontrado","","","",0
"3509700","Campos do Jordão","SP","bandeira","rejeitado","File:Bandeira CamposdoJordao SaoPaulo Brasil 2.svg","https://commons.wikimedia.org/wiki/File:Bandeira_CamposdoJordao_SaoPaulo_Brasil_2.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3510153","Canitar","SP","brasao","nao_encontrado","","","",0
"3512001","Colina","SP","brasao","nao_encontrado","","","",0
"3515129","Emilianópolis","SP","brasao","nao_encontrado","","","",0
"3515350","Euclides da Cunha Paulista","SP","brasao","nao_encontrado","","","",0
"3517901","Guaraci","SP","brasao","rejeitado","File:Brasaoguaraci.svg","https://commons.wikimedia.org/wiki/File:Brasaoguaraci.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3518404","Guaratinguetá","SP","bandeira","rejeitado","File:Bandeira Guaratingueta SaoPaulo Brasil 2.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Guaratingueta_SaoPaulo_Brasil_2.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3522703","Itápolis","SP","brasao","licenca_pendente","File:Itápolisbrasão.jpg","https://commons.wikimedia.org/wiki/File:It%C3%A1polisbras%C3%A3o.jpg","",0
"3522703","Itápolis","SP","bandeira","licenca_pendente","File:Bandeira de Itápolis.jpg","https://commons.wikimedia.org/wiki/File:Bandeira_de_It%C3%A1polis.jpg","",0
"3523404","Itatiba","SP","brasao","rejeitado","File:Brasão do Município de Itatiba-SP.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_do_Munic%C3%ADpio_de_Itatiba-SP.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3523404","Itatiba","SP","bandeira","rejeitado","File:Bandeira do Município de Itatiba-SP.svg","https://commons.wikimedia.org/wiki/File:Bandeira_do_Munic%C3%ADpio_de_Itatiba-SP.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3525409","Jeriquara","SP","brasao","nao_encontrado","","","",0
"3525854","Jumirim","SP","brasao","nao_encontrado","","","",0
"3525904","Jundiaí","SP","bandeira","rejeitado","File:BandeiraJundiai.svg","https://commons.wikimedia.org/wiki/File:BandeiraJundiai.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3526100","Juquiá","SP","brasao","nao_encontrado","","","",0
"3526308","Lagoinha","SP","bandeira","rejeitado","File:Bandeira Lagoinha SaoPaulo Brasil 2.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Lagoinha_SaoPaulo_Brasil_2.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3526407","Laranjal Paulista","SP","brasao","rejeitado","File:Brasão de Laranjal Paulista.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Laranjal_Paulista.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3526407","Laranjal Paulista","SP","bandeira","rejeitado","File:Bandeira de Laranjal Paulista.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Laranjal_Paulista.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3526704","Leme","SP","brasao","rejeitado","File:Brasao Leme SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Leme_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3526902","Limeira","SP","brasao","rejeitado","File:Brasao Limeira SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Limeira_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3527207","Lorena","SP","bandeira","rejeitado","File:Bandeira Lorena SaoPaulo Brasil 2.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Lorena_SaoPaulo_Brasil_2.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3532843","Nova Canaã Paulista","SP","brasao","nao_encontrado","","","",0
"3537602","Peruíbe","SP","brasao","rejeitado","File:Brasao Peruibe SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Peruibe_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3540507","Porangaba","SP","brasao","nao_encontrado","","","",0
"3540705","Porto Ferreira","SP","bandeira","rejeitado","File:Bandeira de Porto Ferreira.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Porto_Ferreira.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3541406","Presidente Prudente","SP","bandeira","rejeitado","File:Bandeira de Presidente Prudente.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Presidente_Prudente.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3543907","Rio Claro","SP","brasao","rejeitado","File:Coat of arms of Rio Claro (São Paulo).svg","https://commons.wikimedia.org/wiki/File:Coat_of_arms_of_Rio_Claro_(S%C3%A3o_Paulo).svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3543907","Rio Claro","SP","bandeira","rejeitado","File:Bandeira Rio Claro (São Paulo).svg","https://commons.wikimedia.org/wiki/File:Bandeira_Rio_Claro_(S%C3%A3o_Paulo).svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3546207","Santa Cruz da Conceição","SP","brasao","nao_encontrado","","","",0
"3548500","Santos","SP","brasao","rejeitado","File:Brasao Santos SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Santos_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3548807","São Caetano do Sul","SP","brasao","rejeitado","File:Brasao SaoCaetano SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_SaoCaetano_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3549003","São Francisco","SP","brasao","nao_encontrado","","","",0
"3550308","São Paulo","SP","brasao","rejeitado","File:Brasão da cidade de São Paulo.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_da_cidade_de_S%C3%A3o_Paulo.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3555356","Ubarana","SP","brasao","nao_encontrado","","","",0
"3555406","Ubatuba","SP","bandeira","rejeitado","File:Bandeira de Ubatuba.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Ubatuba.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3556206","Valinhos","SP","bandeira","rejeitado","File:Bandeira-Valinhos.svg","https://commons.wikimedia.org/wiki/File:Bandeira-Valinhos.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3556602","Vera Cruz","SP","brasao","nao_encontrado","","","",0
"4100202","Adrianópolis","PR","bandeira","nao_encontrado","","","",0
"4100301","Agudos do Sul","PR","bandeira","nao_encontrado","","","",0
"4101051","Anahy","PR","brasao","nao_encontrado","","","",0
"4101051","Anahy","PR","bandeira","nao_encontrado","","","",0
"4101309","Antônio Olinto","PR","bandeira","nao_encontrado","","","",0
"4101655","Arapuã","PR","bandeira","nao_encontrado","","","",0
"4102208","Atalaia","PR","bandeira","nao_encontrado","","","",0
"4102703","Barra do Jacaré","PR","brasao","nao_encontrado","","","",0
"4102752","Bela Vista da Caroba","PR","brasao","nao_encontrado","","","",0
"4102752","Bela Vista da Caroba","PR","bandeira","nao_encontrado","","","",0
"4103107","Bocaiúva do Sul","PR","brasao","rejeitado","File:Brasao BocaiuvadoSul Parana Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_BocaiuvadoSul_Parana_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4103206","Bom Sucesso","PR","brasao","nao_encontrado","","","",0
"4103305","Borrazópolis","PR","bandeira","nao_encontrado","","","",0
"4103479","Cafezal do Sul","PR","brasao","nao_encontrado","","","",0
"4103479","Cafezal do Sul","PR","bandeira","nao_encontrado","","","",0
"4103800","Cambira","PR","brasao","nao_encontrado","","","",0
"4104105","Campo do Tenente","PR","brasao","nao_encontrado","","","",0
"4104105","Campo do Tenente","PR","bandeira","nao_encontrado","","","",0
"4104907","Castro","PR","brasao","rejeitado","File:Brasao Castro Parana Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Castro_Parana_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4105706","Clevelândia","PR","brasao","nao_encontrado","","","",0
"4105904","Colorado","PR","brasao","nao_encontrado","","","",0
"4106001","Congonhinhas","PR","bandeira","nao_encontrado","","","",0
"4106407","Cornélio Procópio","PR","brasao","rejeitado","File:Brasao CornelioProcopio Parana Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_CornelioProcopio_Parana_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4106456","Coronel Domingos Soares","PR","brasao","nao_encontrado","","","",0
"4106456","Coronel Domingos Soares","PR","bandeira","nao_encontrado","","","",0
"4106506","Coronel Vivida","PR","brasao","nao_encontrado","","","",0
"4106555","Corumbataí do Sul","PR","brasao","nao_encontrado","","","",0
"4106555","Corumbataí do Sul","PR","bandeira","nao_encontrado","","","",0
"4106605","Cruzeiro do Oeste","PR","brasao","nao_encontrado","","","",0
"4106852","Cruzmaltina","PR","brasao","nao_encontrado","","","",0
"4106852","Cruzmaltina","PR","bandeira","nao_encontrado","","","",0
"4107108","Diamante do Norte","PR","brasao","nao_encontrado","","","",0
"4107157","Diamante D'Oeste","PR","brasao","nao_encontrado","","","",0
"4107157","Diamante D'Oeste","PR","bandeira","nao_encontrado","","","",0
"4107538","Entre Rios do Oeste","PR","brasao","nao_encontrado","","","",0
"4107702","Fênix","PR","bandeira","nao_encontrado","","","",0
"4107736","Fernandes Pinheiro","PR","brasao","nao_encontrado","","","",0
"4107736","Fernandes Pinheiro","PR","bandeira","nao_encontrado","","","",0
"4108205","Formosa do Oeste","PR","bandeira","nao_encontrado","","","",0
"4108551","Godoy Moreira","PR","brasao","nao_encontrado","","","",0
"4108551","Godoy Moreira","PR","bandeira","nao_encontrado","","","",0
"4108601","Goioerê","PR","brasao","rejeitado","File:Brasão de Goioerê.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Goioer%C3%AA.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4108908","Guairaçá","PR","bandeira","nao_encontrado","","","",0
"4109005","Guapirama","PR","brasao","nao_encontrado","","","",0
"4109005","Guapirama","PR","bandeira","nao_encontrado","","","",0
"4109807","Ibiporã","PR","brasao","nao_encontrado","","","",0
"4110300","Inajá","PR","brasao","nao_encontrado","","","",0
"4110904","Itaguajé","PR","brasao","nao_encontrado","","","",0
"4110904","Itaguajé","PR","bandeira","nao_encontrado","","","",0
"4111001","Itambaracá","PR","brasao","nao_encontrado","","","",0
"4111001","Itambaracá","PR","bandeira","nao_encontrado","","","",0
"4111209","Itapejara d'Oeste","PR","brasao","licenca_pendente","File:Brasão de Itapejara d'Oeste.png","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Itapejara_d%27Oeste.png","",0
"4111209","Itapejara d'Oeste","PR","bandeira","licenca_pendente","File:Bandeira de Itapejara d'Oeste.png","https://commons.wikimedia.org/wiki/File:Bandeira_de_Itapejara_d%27Oeste.png","",0
"4111258","Itaperuçu","PR","brasao","nao_encontrado","","","",0
"4111308","Itaúna do Sul","PR","brasao","nao_encontrado","","","",0
"4111704","Jaboti","PR","bandeira","nao_encontrado","","","",0
"4112900","Jundiaí do Sul","PR","bandeira","nao_encontrado","","","",0
"4113429","Lidianópolis","PR","bandeira","nao_encontrado","","","",0
"4113700","Londrina","PR","brasao","rejeitado","File:Brasao Londrina Parana Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Londrina_Parana_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4114708","Maria Helena","PR","brasao","nao_encontrado","","","",0
"4114708","Maria Helena","PR","bandeira","nao_encontrado","","","",0
"4115101","Mariluz","PR","bandeira","rejeitado","File:Bandeira de Mariluz - PR.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Mariluz_-_PR.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4115309","Mariópolis","PR","brasao","nao_encontrado","","","",0
"4115358","Maripá","PR","brasao","nao_encontrado","","","",0
"4115507","Marumbi","PR","brasao","nao_encontrado","","","",0
"4115507","Marumbi","PR","bandeira","nao_encontrado","","","",0
"4115739","Mato Rico","PR","brasao","nao_encontrado","","","",0
"4115739","Mato Rico","PR","bandeira","nao_encontrado","","","",0
"4115754","Mauá da Serra","PR","brasao","nao_encontrado","","","",0
"4116307","Munhoz de Melo","PR","brasao","nao_encontrado","","","",0
"4116307","Munhoz de Melo","PR","bandeira","nao_encontrado","","","",0
"4116406","Nossa Senhora das Graças","PR","brasao","nao_encontrado","","","",0
"4116406","Nossa Senhora das Graças","PR","bandeira","nao_encontrado","","","",0
"4116604","Nova América da Colina","PR","brasao","nao_encontrado","","","",0
"4116604","Nova América da Colina","PR","bandeira","nao_encontrado","","","",0
"4116950","Nova Esperança do Sudoeste","PR","brasao","nao_encontrado","","","",0
"4116950","Nova Esperança do Sudoeste","PR","bandeira","nao_encontrado","","","",0
"4117008","Nova Fátima","PR","brasao","nao_encontrado","","","",0
"4117008","Nova Fátima","PR","bandeira","nao_encontrado","","","",0
"4117214","Nova Santa Bárbara","PR","brasao","nao_encontrado","","","",0
"4117404","Ourizona","PR","brasao","nao_encontrado","","","",0
"4118006","Paraíso do Norte","PR","brasao","nao_encontrado","","","",0
"4118303","Paranapoema","PR","brasao","nao_encontrado","","","",0
"4118303","Paranapoema","PR","bandeira","nao_encontrado","","","",0
"4118600","Paula Freitas","PR","brasao","nao_encontrado","","","",0
"4118600","Paula Freitas","PR","bandeira","nao_encontrado","","","",0
"4118709","Paulo Frontin","PR","brasao","nao_encontrado","File:Brasão de Paulo Frontin, PR.png","","",0
"4119509","Piraquara","PR","brasao","licenca_pendente","File:Brasão de Piraquara.jpg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Piraquara.jpg","",0
"4119707","Planaltina do Paraná","PR","brasao","nao_encontrado","","","",0
"4119707","Planaltina do Paraná","PR","bandeira","nao_encontrado","","","",0
"4120309","Porto Vitória","PR","brasao","nao_encontrado","","","",0
"4120309","Porto Vitória","PR","bandeira","nao_encontrado","","","",0
"4120333","Prado Ferreira","PR","brasao","nao_encontrado","File:Brasão de Prado Ferreira.jpg","","",0
"4120333","Prado Ferreira","PR","bandeira","nao_encontrado","","","",0
"4120358","Pranchita","PR","brasao","nao_encontrado","","","",0
"4120358","Pranchita","PR","bandeira","nao_encontrado","","","",0
"4120408","Presidente Castelo Branco","PR","brasao","nao_encontrado","","","",0
"4120606","Prudentópolis","PR","brasao","nao_encontrado","","","",0
"4120853","Quatro Pontes","PR","brasao","nao_encontrado","","","",0
"4121109","Quinta do Sol","PR","bandeira","nao_encontrado","","","",0
"4121257","Ramilândia","PR","brasao","nao_encontrado","","","",0
"4121257","Ramilândia","PR","bandeira","nao_encontrado","","","",0
"4121307","Rancho Alegre","PR","brasao","nao_encontrado","","","",0
"4121356","Rancho Alegre D'Oeste","PR","brasao","nao_encontrado","","","",0
"4121356","Rancho Alegre D'Oeste","PR","bandeira","nao_encontrado","","","",0
"4121604","Renascença","PR","brasao","nao_encontrado","","","",0
"4121604","Renascença","PR","bandeira","nao_encontrado","","","",0
"4122107","Rio Bom","PR","brasao","nao_encontrado","","","",0
"4122107","Rio Bom","PR","bandeira","nao_encontrado","","","",0
"4122503","Roncador","PR","brasao","nao_encontrado","","","",0
"4122800","Salgado Filho","PR","brasao","nao_encontrado","","","",0
"4122800","Salgado Filho","PR","bandeira","nao_encontrado","","","",0
"4122909","Salto do Itararé","PR","bandeira","nao_encontrado","","","",0
"4123105","Santa Amélia","PR","brasao","nao_encontrado","","","",0
"4123956","Santa Mônica","PR","brasao","nao_encontrado","","","",0
"4123956","Santa Mônica","PR","bandeira","nao_encontrado","","","",0
"4124053","Santa Terezinha de Itaipu","PR","brasao","nao_encontrado","","","",0
"4124509","Santo Inácio","PR","brasao","nao_encontrado","","","",0
"4124509","Santo Inácio","PR","bandeira","nao_encontrado","","","",0
"4124806","São João","PR","brasao","nao_encontrado","","","",0
"4124905","São João do Caiuá","PR","brasao","nao_encontrado","","","",0
"4125001","São João do Ivaí","PR","brasao","nao_encontrado","","","",0
"4125001","São João do Ivaí","PR","bandeira","nao_encontrado","","","",0
"4125209","São Jorge d'Oeste","PR","bandeira","rejeitado","File:Bandeira São Jorge d'Oeste.pdf","https://commons.wikimedia.org/wiki/File:Bandeira_S%C3%A3o_Jorge_d%27Oeste.pdf","Validação automática de segurança: Formato de imagem não permitido",0
"4125308","São Jorge do Ivaí","PR","brasao","nao_encontrado","","","",0
"4125456","São José das Palmeiras","PR","brasao","nao_encontrado","","","",0
"4125456","São José das Palmeiras","PR","bandeira","nao_encontrado","","","",0
"4125753","São Pedro do Iguaçu","PR","brasao","nao_encontrado","","","",0
"4126108","São Tomé","PR","brasao","nao_encontrado","","","",0
"4126108","São Tomé","PR","bandeira","nao_encontrado","","","",0
"4126272","Saudade do Iguaçu","PR","brasao","rejeitado","File:Brasão-De-Armas-de-Saudade-Do-Iguaçu.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o-De-Armas-de-Saudade-Do-Igua%C3%A7u.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4126272","Saudade do Iguaçu","PR","bandeira","nao_encontrado","","","",0
"4126355","Serranópolis do Iguaçu","PR","brasao","nao_encontrado","","","",0
"4126702","Tamboara","PR","brasao","nao_encontrado","","","",0
"4126801","Tapejara","PR","brasao","nao_encontrado","","","",0
"4127007","Teixeira Soares","PR","brasao","nao_encontrado","","","",0
"4127908","Tuneiras do Oeste","PR","brasao","nao_encontrado","","","",0
"4127908","Tuneiras do Oeste","PR","bandeira","nao_encontrado","","","",0
"4128302","Uniflor","PR","brasao","nao_encontrado","","","",0
"4128302","Uniflor","PR","bandeira","nao_encontrado","","","",0
"4128625","Alto Paraíso","PR","brasao","nao_encontrado","","","",0
"4128633","Doutor Ulysses","PR","brasao","nao_encontrado","","","",0
"4128633","Doutor Ulysses","PR","bandeira","nao_encontrado","","","",0
"4201901","Aurora","SC","bandeira","rejeitado","File:Bandeira do município de Aurora (SC).svg","https://commons.wikimedia.org/wiki/File:Bandeira_do_munic%C3%ADpio_de_Aurora_(SC).svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4202404","Blumenau","SC","brasao","rejeitado","File:Coat of arms of Blumenau.svg","https://commons.wikimedia.org/wiki/File:Coat_of_arms_of_Blumenau.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4202404","Blumenau","SC","bandeira","rejeitado","File:Flag of Blumenau.svg","https://commons.wikimedia.org/wiki/File:Flag_of_Blumenau.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4203501","Campo Erê","SC","bandeira","nao_encontrado","","","",0
"4204301","Concórdia","SC","brasao","rejeitado","File:Brasao Concordia SantaCatarina Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Concordia_SantaCatarina_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4205704","Garopaba","SC","brasao","rejeitado","File:Brasao Garopaba SantaCatarina Brasil.jpg","https://commons.wikimedia.org/wiki/File:Brasao_Garopaba_SantaCatarina_Brasil.jpg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4206652","Guatambú","SC","bandeira","nao_encontrado","","","",0
"4208203","Itajaí","SC","bandeira","rejeitado","File:Bandeira Itajai SantaCatarina Brasil.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Itajai_SantaCatarina_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4208906","Jaraguá do Sul","SC","brasao","rejeitado","File:Brasao JaraguadoSul SantaCatarina Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_JaraguadoSul_SantaCatarina_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4210001","Luiz Alves","SC","bandeira","rejeitado","File:Bandeira do município de Luiz Alves (SC).png","https://commons.wikimedia.org/wiki/File:Bandeira_do_munic%C3%ADpio_de_Luiz_Alves_(SC).png","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4213807","Praia Grande","SC","bandeira","nao_encontrado","","","",0
"4215059","Rio Rufino","SC","brasao","nao_encontrado","","","",0
"4215059","Rio Rufino","SC","bandeira","nao_encontrado","","","",0
"4215455","Sangão","SC","bandeira","rejeitado","File:Bandeira do município de Sangão (SC).png","https://commons.wikimedia.org/wiki/File:Bandeira_do_munic%C3%ADpio_de_Sang%C3%A3o_(SC).png","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4216008","São Carlos","SC","bandeira","rejeitado","File:Bandeira de São Carlos-SC 120 X 84.jpg","https://commons.wikimedia.org/wiki/File:Bandeira_de_S%C3%A3o_Carlos-SC_120_X_84.jpg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4218855","União do Oeste","SC","bandeira","rejeitado","File:Bandeira do município de União do Oeste (SC).png","https://commons.wikimedia.org/wiki/File:Bandeira_do_munic%C3%ADpio_de_Uni%C3%A3o_do_Oeste_(SC).png","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4300604","Alvorada","RS","brasao","rejeitado","File:Brasão de Alvorada RS.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Alvorada_RS.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4302105","Bento Gonçalves","RS","brasao","rejeitado","File:Brasão de Bento Gonçalves.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Bento_Gon%C3%A7alves.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4302105","Bento Gonçalves","RS","bandeira","rejeitado","File:Bandeira de Bento Gonçalves.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Bento_Gon%C3%A7alves.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4306320","Derrubadas","RS","bandeira","licenca_pendente","File:Flag of the Brazilian city of Derrubadas.jpg","https://commons.wikimedia.org/wiki/File:Flag_of_the_Brazilian_city_of_Derrubadas.jpg","",0
"4306601","Dom Pedrito","RS","bandeira","rejeitado","File:Bandeira de Dom Pedrito RS.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Dom_Pedrito_RS.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4308508","Frederico Westphalen","RS","brasao","licenca_pendente","File:Coat of Arms Frederico Westphalen.jpg","https://commons.wikimedia.org/wiki/File:Coat_of_Arms_Frederico_Westphalen.jpg","",0
"4308508","Frederico Westphalen","RS","bandeira","licenca_pendente","File:Fw bandeira.jpg","https://commons.wikimedia.org/wiki/File:Fw_bandeira.jpg","",0
"4310108","Igrejinha","RS","bandeira","rejeitado","File:Bandeira de Igrejinha.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Igrejinha.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4313011","Nova Candelária","RS","brasao","nao_encontrado","File:Brasão de Nova Candelária.jpg","","",0
"4313490","Novo Barreiro","RS","brasao","desatualizado","File:Trecho da RS-569 em Novo Barreiro.jpg","https://commons.wikimedia.org/wiki/File:Trecho_da_RS-569_em_Novo_Barreiro.jpg","Download pendente: Timeout awaiting 'request' for 15000ms | Download adiado para revisão após 3 falhas transitórias",3
"4314555","Pirapó","RS","brasao","rejeitado","File:Brasão de Pirapó.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Pirap%C3%B3.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4314787","Ponte Preta","RS","brasao","nao_encontrado","","","",0
"4318499","São José do Inhacorá","RS","bandeira","nao_encontrado","","","",0
"4318804","São Lourenço do Sul","RS","bandeira","rejeitado","File:Bandeira de São Lourenço do Sul.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_S%C3%A3o_Louren%C3%A7o_do_Sul.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4319307","São Paulo das Missões","RS","brasao","nao_encontrado","","","",0
"4320354","Sentinela do Sul","RS","brasao","nao_encontrado","","","",0
"4321105","Tapes","RS","brasao","licenca_pendente","File:Brasaotapes.jpg","https://commons.wikimedia.org/wiki/File:Brasaotapes.jpg","",0
"4321105","Tapes","RS","bandeira","licenca_pendente","File:Bandeiratapes.jpg","https://commons.wikimedia.org/wiki/File:Bandeiratapes.jpg","",0
